Name,Facility Type,AHCA Number (File Number),Phone Number,Licensed Beds,License ID,License Number,License Status,Closed Date,License Effective Date,License Expiration Date,Street Address,Street Address 2,Street City,Street Zip,Street State,Street County,Mailing Address,Mailing Address 2,Mailing City,Mailing State,Mailing Zip,Mailing County,Owner,Owner Since,Profit Status,Web Address,Admin/CEO
,Healthcare Facility,,(305) 385-5582,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 551-6260,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 274-4800,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 635-9881,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 242-5225,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 642-7111,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 445-7246,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 213-4637,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 691-1820,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 253-0040,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 256-5155,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 833-0613,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 251-4989,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 251-4989,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 204-2704,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(248) 636-7191,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 270-1361,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 424-8545,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 648-1087,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 279-4222,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 556-1699,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 222-9900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 633-3667,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 604-1922,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 821-5525,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,nan,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 691-7044,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 530-2610,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 633-3667,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 633-3667,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 406-2131,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 956-5151,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 827-9939,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 277-4481,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 267-3415,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 822-8123,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 655-0095,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 596-1913,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 262-6868,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 868-0505,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(561) 746-2411,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 896-9701,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 225-8841,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 805-9500,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 545-9292,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 595-1300,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 661-6336,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 598-6696,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 262-3999,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 557-1212,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 557-1212,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 558-1444,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 558-1444,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 947-3700,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 947-3700,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 267-0900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 424-8696,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 223-9751,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 223-9751,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 223-9751,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 317-9024,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 362-5482,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 440-3731,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 317-9024,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 563-3991,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(877) 309-2207,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 225-5510,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 225-5510,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 215-8403,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 940-6208,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 587-9395,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 536-5854,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 200-5329,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 828-9100,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 349-5758,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 596-7807,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(215) 909-1209,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 353-2225,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 640-5050,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 598-6632,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 595-0777,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 444-9653,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 400-8962,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,nan,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 385-7690,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 595-4070,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 982-8191,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 953-8750,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 701-8164,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 381-5782,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 325-4888,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 270-7572,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 270-7572,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 271-4544,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 271-4544,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 552-6969,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 546-3036,10,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 870-5751,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(395) 270-7000,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 273-3783,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 273-3873,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 445-3311,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 433-7400,150,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 433-7400,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 274-2255,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,nan,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 388-1118,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 388-1118,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 803-8025,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 615-5500,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 270-0106,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 273-1919,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 273-1919,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 827-5890,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 569-9770,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 264-5252,125,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 264-5252,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 264-5252,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 264-5252,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 751-8071,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 364-6270,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 400-8005,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 580-3136,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 365-8929,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 361-6232,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 365-7770,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 365-7770,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 245-5953,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 245-5953,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 657-7419,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 643-0896,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,nan,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 650-9094,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 835-7045,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 707-5243,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 564-1569,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 564-1569,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 388-5222,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 270-4496,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 428-5698,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 214-1613,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 329-2900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 419-6505,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 752-6465,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 400-4693,40,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 201-7472,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 339-8879,25,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 418-0336,50,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 255-5980,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(954) 445-3064,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 231-3371,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 615-8426,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 216-5236,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 661-1515,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,nan,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 661-1515,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-3190,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 655-0384,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 398-2965,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 200-8550,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 821-5553,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 448-1585,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 526-6101,55,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 964-5329,21,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 304-4669,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 935-6726,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 693-2719,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(314) 620-6002,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(850) 253-5585,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 393-3502,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(941) 623-2677,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-1775,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(754) 255-2233,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(772) 925-5252,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 464-9292,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 464-9292,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 542-5173,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 681-1616,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 547-6800,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-0989,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 902-4205,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 424-1879,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 269-1616,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 269-1616,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 676-1866,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 770-1937,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 523-8711,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 633-5960,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 306-1880,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 443-8229,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 443-8229,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 902-4205,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 275-5463,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 460-0045,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 633-5960,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 357-0099,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 879-8040,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 879-3339,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 631-5116,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 901-1191,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 901-1191,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 456-9722,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 631-5116,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(314) 578-7017,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,786-238-7208,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 546-2787,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 541-5245,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 541-5245,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 541-5245,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 269-6783,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 545-0055,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 671-7877,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 615-7687,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 650-2319,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 226-6900,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 884-1744,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 581-9816,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 542-1000,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 235-1687,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 884-1744,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 541-8800,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 698-5611,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 713-0350,135,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 724-2040,156,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 512-6722,125,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 887-2651,99,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 255-7273,107,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 562-7946,145,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 530-8509,140,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 633-5370,145,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 773-5729,125,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 823-3312,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 655-0095,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 655-0095,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 640-8675,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 860-5138,50,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 275-4628,68,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 536-5377,65,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 445-3463,58,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 748-3629,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 887-1005,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(305) 887-1005,0,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
,Healthcare Facility,,(786) 483-7993,6,,,ACTIVE,,,,,,,,FL,,,,,,,,,,,,
